dataset,idx_global,is_filtrada,k,percentil_dist,percentil_densidad,percentil_entropia,criterio_pureza,modo_espacial,radio_densidad,riesgo,densidad,entropia,proporcion_min,pasa_pureza,pasa_densidad,umbral_entropia,umbral_densidad,vecinos_all,dist_all,vecinos_min,dist_min,vecinos_validos_por_percentil,thr_dist_percentil,synthetics_from_this_seed,last_delta,last_neighbor_z,timestamp,clase_objetivo
shuttle,45720,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[35178, 15847, 15252, 36878, 8123]",,"[35178, 15847, 15252, 36878, 8123]",,4,0.022978384765018116,0,,,2025-09-29T00:37:18.816420,4
shuttle,45723,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[21383, 21428, 27332, 30924, 7193]",,"[21383, 21428, 27332, 30924, 7193]",,4,0.026063418938269405,0,,,2025-09-29T00:37:18.816420,4
shuttle,45726,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[29794, 39966, 45540, 10451, 172]",,"[29794, 39966, 45540, 10451, 172]",,4,0.03885958745049428,0,,,2025-09-29T00:37:18.816420,4
shuttle,45727,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[31866, 23806, 1312, 41466, 45108]",,"[31866, 23806, 41466, 1312, 45108]",,4,0.018831558882130842,0,,,2025-09-29T00:37:18.816420,4
shuttle,45736,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[30615, 16041, 17648, 27704, 23610]",,"[30615, 16041, 17648, 27704, 23610]",,4,0.02565504940738512,0,,,2025-09-29T00:37:18.816420,4
shuttle,45741,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[3469, 42206, 20608, 881, 39363]",,"[3469, 42206, 20608, 881, 39363]",,4,0.02297838476501812,0,,,2025-09-29T00:37:18.816420,4
shuttle,45753,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[22906, 23678, 17702, 12727, 34686]",,"[23678, 22906, 17702, 34686, 12727]",,5,0.022978384765018116,0,,,2025-09-29T00:37:18.816420,4
shuttle,45754,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[34513, 27923, 5179, 15407, 41567]",,"[34513, 27923, 5179, 15407, 41567]",,4,0.055148123436043486,0,,,2025-09-29T00:37:18.816420,4
shuttle,45759,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[13312, 28189, 44823, 39627, 21871]",,"[13312, 28189, 44823, 39627, 21871]",,4,0.030656498121942412,0,,,2025-09-29T00:37:18.816420,4
shuttle,45769,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[12562, 34412, 32634, 13018, 12815]",,"[12562, 34412, 32634, 13018, 12815]",,4,0.027764345910712692,0,,,2025-09-29T00:37:18.816420,4
shuttle,45771,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[3145, 12443, 6816, 25551, 17877]",,"[3145, 12443, 6816, 25551, 17877]",,4,0.022978384765018123,0,,,2025-09-29T00:37:18.816420,4
shuttle,45774,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[19828, 45045, 3357, 30828, 42065]",,"[19828, 45045, 3357, 30828, 42065]",,4,0.015780569592043173,0,,,2025-09-29T00:37:18.816420,4
shuttle,45777,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[39692, 1215, 10799, 6084, 8700]",,"[39692, 1215, 10799, 6084, 8700]",,4,0.03323200666713493,0,,,2025-09-29T00:37:18.816420,4
shuttle,45779,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[27186, 3683, 40837, 5610, 23248]",,"[27186, 3683, 40837, 5610, 23248]",,4,0.022978384765018123,0,,,2025-09-29T00:37:18.816420,4
shuttle,45782,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[33602, 44736, 34373, 26321, 20145]",,"[33602, 44736, 34373, 26321, 20145]",,4,0.02888286072775367,0,,,2025-09-29T00:37:18.816420,4
shuttle,45786,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[4843, 38546, 10182, 37238, 25193]",,"[4843, 38546, 10182, 37238, 25193]",,4,0.018382707812014495,0,,,2025-09-29T00:37:18.816420,4
shuttle,45795,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[31179, 8303, 21907, 650, 32881]",,"[31179, 8303, 21907, 650, 32881]",,4,0.07682183220254268,0,,,2025-09-29T00:37:18.816420,4
shuttle,45826,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[19342, 36339, 17382, 10052, 41428]",,"[19342, 36339, 17382, 10052, 41428]",,4,0.026063418938269405,0,,,2025-09-29T00:37:18.816420,4
shuttle,45828,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[21282, 7590, 15585, 31095, 43481]",,"[21282, 7590, 15585, 31095, 43481]",,4,0.08731786210706885,0,,,2025-09-29T00:37:18.816420,4
shuttle,45844,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[24289, 7271, 30845, 25205, 25894]",,"[24289, 7271, 30845, 25205, 25894]",,4,0.13027681567852084,0,,,2025-09-29T00:37:18.816420,4
shuttle,45845,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[30367, 26063, 28274, 38317, 29002]",,"[30367, 26063, 28274, 38317, 29002]",,4,0.01378703085901087,0,,,2025-09-29T00:37:18.816420,4
shuttle,45850,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[7769, 29573, 32579, 9225, 25271]",,"[7769, 29573, 32579, 9225, 25271]",,4,0.05495520790088716,0,,,2025-09-29T00:37:18.816420,4
shuttle,45874,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[21082, 22962, 45981, 30650, 44275]",,"[21082, 22962, 45981, 30650, 44275]",,4,0.01883155888213084,0,,,2025-09-29T00:37:18.816420,4
shuttle,45876,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[18441, 40250, 27122, 29537, 33931]",,"[18441, 40250, 27122, 29537, 33931]",,4,0.013787030859010868,0,,,2025-09-29T00:37:18.816420,4
shuttle,45883,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[20671, 15064, 37574, 43963, 41307]",,"[20671, 15064, 37574, 43963, 41307]",,4,0.08319542765954539,0,,,2025-09-29T00:37:18.816420,4
shuttle,45891,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[40115, 2350, 5928, 9174, 27580]",,"[40115, 2350, 5928, 9174, 27580]",,4,0.026063418938269405,0,,,2025-09-29T00:37:18.816420,4
shuttle,45896,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[32308, 9346, 39000, 11625, 13307]",,"[32308, 9346, 39000, 11625, 13307]",,4,0.04584140533623434,0,,,2025-09-29T00:37:18.816420,4
shuttle,45901,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[42783, 11132, 11084, 44128, 43583]",,"[11132, 42783, 11084, 44128, 43583]",,4,0.013787030859010872,0,,,2025-09-29T00:37:18.816420,4
shuttle,45909,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[31343, 40842, 38659, 6542, 21086]",,"[31343, 40842, 38659, 6542, 21086]",,4,0.013787030859010868,0,,,2025-09-29T00:37:18.816420,4
shuttle,45910,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[22531, 7876, 15175, 42274, 5977]",,"[22531, 7876, 15175, 5977, 42274]",,5,0.02297838476501812,0,,,2025-09-29T00:37:18.816420,4
shuttle,45932,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[43908, 33365, 17909, 26668, 33830]",,"[43908, 33365, 26668, 17909, 33830]",,4,0.013787030859010868,0,,,2025-09-29T00:37:18.816420,4
shuttle,45943,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[1286, 43466, 14421, 41972, 35634]",,"[1286, 43466, 14421, 41972, 35634]",,4,0.054955207900887135,0,,,2025-09-29T00:37:18.816420,4
shuttle,45945,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[4106, 29523, 37242, 36922, 1744]",,"[4106, 29523, 37242, 36922, 1744]",,4,0.022978384765018123,0,,,2025-09-29T00:37:18.816420,4
shuttle,45947,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[35918, 11008, 27731, 37491, 2002]",,"[35918, 11008, 27731, 37491, 2002]",,4,0.01838270781201449,0,,,2025-09-29T00:37:18.816420,4
shuttle,45948,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[43528, 35889, 11792, 4689, 37602]",,"[43528, 11792, 35889, 4689, 37602]",,4,0.022978384765018123,0,,,2025-09-29T00:37:18.816420,4
shuttle,45955,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[6972, 14250, 42275, 13445, 32108]",,"[6972, 14250, 42275, 13445, 32108]",,4,0.03676541562402899,0,,,2025-09-29T00:37:18.816420,4
shuttle,45958,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[6996, 18621, 40049, 42580, 20067]",,"[6996, 18621, 40049, 42580, 20067]",,4,0.013625917828910154,0,,,2025-09-29T00:37:18.816420,4
shuttle,45959,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[43519, 35268, 38503, 9371, 33815]",,"[43519, 35268, 38503, 9371, 33815]",,4,0.027251835657820314,0,,,2025-09-29T00:37:18.816420,4
shuttle,45961,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[28650, 4533, 7284, 9165, 33613]",,"[28650, 4533, 7284, 9165, 33613]",,4,0.013787030859010868,0,,,2025-09-29T00:37:18.816420,4
shuttle,45962,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[20318, 4375, 44001, 18845, 18786]",,"[20318, 4375, 44001, 18845, 18786]",,4,0.08991613447041014,0,,,2025-09-29T00:37:18.816420,4
shuttle,45965,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[3269, 2006, 35662, 21414, 45280]",,"[3269, 2006, 35662, 21414, 45280]",,4,0.027574061718021743,0,,,2025-09-29T00:37:18.816420,4
shuttle,45975,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[17821, 35647, 7279, 10889, 2284]",,"[17821, 35647, 7279, 10889, 2284]",,4,0.009191353906007248,0,,,2025-09-29T00:37:18.816420,4
shuttle,45981,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[22962, 44275, 334, 7771, 32324]",,"[22962, 44275, 334, 32324, 7771]",,5,0.013625917828910155,0,,,2025-09-29T00:37:18.816420,4
shuttle,45982,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[20586, 1666, 29626, 2347, 40553]",,"[20586, 1666, 29626, 2347, 40553]",,4,0.04136109257703261,0,,,2025-09-29T00:37:18.816420,4
shuttle,45996,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[16185, 1789, 46114, 7325, 29317]",,"[16185, 1789, 46114, 7325, 29317]",,4,0.179467121462065,0,,,2025-09-29T00:37:18.816420,4
shuttle,46004,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[44568, 92, 19845, 31814, 28292]",,"[44568, 92, 19845, 31814, 28292]",,4,0.013625917828910155,0,,,2025-09-29T00:37:18.816420,4
shuttle,46027,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[38276, 13054, 22702, 3251, 41991]",,"[38276, 13054, 22702, 3251, 41991]",,4,0.022415827812635906,0,,,2025-09-29T00:37:18.816420,4
shuttle,46047,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[20748, 25176, 17987, 31433, 25297]",,"[20748, 25176, 17987, 31433, 25297]",,4,0.05662032239877243,0,,,2025-09-29T00:37:18.816420,4
shuttle,46062,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[19185, 11871, 9394, 6166, 9446]",,"[19185, 11871, 9394, 6166, 9446]",,4,0.018382707812014495,0,,,2025-09-29T00:37:18.816420,4
shuttle,46072,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[25142, 35393, 29316, 43282, 44915]",,"[25142, 35393, 29316, 43282, 44915]",,4,0.018382707812014495,0,,,2025-09-29T00:37:18.816420,4
shuttle,46080,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[45593, 25889, 29776, 14753, 2619]",,"[45593, 29776, 25889, 14753, 2619]",,4,0.022978384765018116,0,,,2025-09-29T00:37:18.816420,4
shuttle,46086,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[12336, 43788, 34552, 16974, 3415]",,"[43788, 12336, 34552, 16974, 3415]",,4,0.013787030859010872,0,,,2025-09-29T00:37:18.816420,4
shuttle,46099,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[22792, 8285, 32725, 38002, 34379]",,"[22792, 8285, 32725, 38002, 34379]",,4,0.013787030859010868,0,,,2025-09-29T00:37:18.816420,4
shuttle,46101,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[46119, 38506, 8307, 43465, 13633]",,"[46119, 38506, 8307, 43465, 13633]",,4,0.05476271202901991,0,,,2025-09-29T00:37:18.816420,4
shuttle,46105,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[5306, 11536, 40956, 7150, 41055]",,"[5306, 11536, 40956, 7150, 41055]",,4,0.13690678007254975,0,,,2025-09-29T00:37:18.816420,4
shuttle,46107,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[8699, 33449, 2874, 28647, 41725]",,"[8699, 33449, 2874, 28647, 41725]",,4,0.015780569592043176,0,,,2025-09-29T00:37:18.816420,4
shuttle,46108,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[7576, 24006, 14637, 38610, 41567]",,"[7576, 24006, 14637, 38610, 41567]",,4,0.013787030859010872,0,,,2025-09-29T00:37:18.816420,4
shuttle,46112,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[33725, 4602, 12450, 12114, 40021]",,"[33725, 4602, 12450, 12114, 40021]",,4,0.03160324403985543,0,,,2025-09-29T00:37:18.816420,4
shuttle,46113,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[23826, 13518, 16382, 29381, 1685]",,"[23826, 13518, 16382, 29381, 1685]",,4,0.1102740400326264,0,,,2025-09-29T00:37:18.816420,4
shuttle,46114,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[1789, 16185, 45996, 29317, 12790]",,"[1789, 16185, 45996, 29317, 12790]",,4,0.2190179094103846,0,,,2025-09-29T00:37:18.816420,4
shuttle,46118,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[24795, 16644, 29086, 13546, 43467]",,"[24795, 16644, 29086, 13546, 43467]",,4,0.032169738671025364,0,,,2025-09-29T00:37:18.816420,4
shuttle,46119,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[46101, 8307, 38506, 43465, 13633]",,"[46101, 8307, 38506, 43465, 13633]",,4,0.08214406804352986,0,,,2025-09-29T00:37:18.816420,4
shuttle,46120,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[32559, 37782, 525, 11960, 40522]",,"[32559, 525, 37782, 11960, 40522]",,4,0.037522262955327096,0,,,2025-09-29T00:37:18.816420,4
shuttle,46124,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[10760, 22752, 18963, 6800, 17737]",,"[10760, 22752, 18963, 6800, 17737]",,4,0.06595946038879454,0,,,2025-09-29T00:37:18.816420,4
shuttle,46125,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[1121, 29400, 29649, 41259, 43312]",,"[1121, 29400, 29649, 41259, 43312]",,4,0.06131299624388482,0,,,2025-09-29T00:37:18.816420,4
shuttle,46127,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[4706, 9450, 42193, 36484, 13224]",,"[4706, 9450, 42193, 13224, 36484]",,5,0.1126240922584934,0,,,2025-09-29T00:37:18.816420,4
shuttle,46128,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[26694, 35777, 45328, 3693, 37431]",,"[26694, 35777, 45328, 3693, 37431]",,4,0.05495520790088716,0,,,2025-09-29T00:37:18.816420,4
shuttle,46130,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[39238, 14788, 13044, 6969, 15605]",,"[39238, 14788, 13044, 6969, 15605]",,4,0.06110537680883858,0,,,2025-09-29T00:37:18.816420,4
shuttle,46135,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[2950, 23141, 18471, 33792, 29410]",,"[2950, 23141, 18471, 33792, 29410]",,4,0.033232006667134946,0,,,2025-09-29T00:37:18.816420,4
shuttle,46137,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[33499, 6178, 33862, 39800, 15244]",,"[33499, 6178, 33862, 39800, 15244]",,4,0.06047426054834183,0,,,2025-09-29T00:37:18.816420,4
shuttle,46143,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[28590, 8337, 30667, 27729, 44424]",,"[28590, 8337, 30667, 27729, 44424]",,4,0.027381356014509958,0,,,2025-09-29T00:37:18.816420,4
shuttle,46146,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[21034, 7914, 14375, 11746, 10095]",,"[21034, 7914, 14375, 11746, 10095]",,4,0.08313960130265181,0,,,2025-09-29T00:37:18.816420,4
shuttle,46153,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[15942, 46390, 10968, 37756, 7432]",,"[15942, 46390, 10968, 37756, 7432]",,4,0.013787030859010875,0,,,2025-09-29T00:37:18.816420,4
shuttle,46172,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[33667, 41641, 32448, 12322, 20162]",,"[33667, 41641, 32448, 12322, 20162]",,4,0.013787030859010868,0,,,2025-09-29T00:37:18.816420,4
shuttle,46183,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[24116, 37388, 20831, 29124, 1818]",,"[24116, 37388, 20831, 29124, 1818]",,4,0.05495520790088716,0,,,2025-09-29T00:37:18.816420,4
shuttle,46184,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[12834, 43104, 604, 35524, 28374]",,"[12834, 43104, 604, 35524, 28374]",,4,0.018382707812014492,0,,,2025-09-29T00:37:18.816420,4
shuttle,46185,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[45352, 302, 34350, 12544, 14185]",,"[45352, 302, 34350, 12544, 14185]",,4,0.015780569592043173,0,,,2025-09-29T00:37:18.816420,4
shuttle,46193,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[37962, 38733, 29350, 9193, 25697]",,"[37962, 38733, 29350, 9193, 25697]",,4,0.09648687610858614,0,,,2025-09-29T00:37:18.816420,4
shuttle,46194,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[15985, 11034, 20045, 306, 2362]",,"[15985, 11034, 20045, 306, 2362]",,4,0.009191353906007248,0,,,2025-09-29T00:37:18.816420,4
shuttle,46197,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[12517, 11838, 13016, 28971, 6052]",,"[12517, 11838, 13016, 28971, 6052]",,4,0.08559895123862651,0,,,2025-09-29T00:37:18.816420,4
shuttle,46199,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[32099, 1442, 10871, 42470, 3539]",,"[32099, 1442, 10871, 42470, 3539]",,4,0.06992357972702484,0,,,2025-09-29T00:37:18.816420,4
shuttle,46208,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[30112, 35937, 15748, 36855, 5313]",,"[30112, 35937, 15748, 36855, 5313]",,4,0.01378703085901087,0,,,2025-09-29T00:37:18.816420,4
shuttle,46210,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[9908, 43990, 6046, 3229, 32213]",,"[9908, 43990, 6046, 3229, 32213]",,4,0.013787030859010868,0,,,2025-09-29T00:37:18.816420,4
shuttle,46228,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[6901, 12063, 15479, 24907, 5660]",,"[6901, 12063, 15479, 24907, 5660]",,4,0.06893515429505435,0,,,2025-09-29T00:37:18.816420,4
shuttle,46232,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[38696, 44588, 34779, 19627, 45303]",,"[38696, 44588, 34779, 19627, 45303]",,4,0.24370494023893802,0,,,2025-09-29T00:37:18.816420,4
shuttle,46233,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[15896, 26931, 26101, 10121, 42832]",,"[15896, 26931, 26101, 10121, 42832]",,4,0.07427539277270064,0,,,2025-09-29T00:37:18.816420,4
shuttle,46244,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[23344, 29964, 45580, 25282, 37547]",,"[23344, 29964, 45580, 25282, 37547]",,4,0.028882860727753666,0,,,2025-09-29T00:37:18.816420,4
shuttle,46253,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[7308, 39827, 5101, 33897, 6157]",,"[7308, 39827, 33897, 5101, 6157]",,4,0.013787030859010872,0,,,2025-09-29T00:37:18.816420,4
shuttle,46260,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[7518, 8936, 35027, 42358, 38439]",,"[7518, 8936, 35027, 42358, 38439]",,4,0.027381356014509944,0,,,2025-09-29T00:37:18.816420,4
shuttle,46262,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[37653, 8614, 32839, 19334, 957]",,"[37653, 8614, 32839, 19334, 957]",,4,0.0555286918214254,0,,,2025-09-29T00:37:18.816420,4
shuttle,46274,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[292, 34507, 6580, 43524, 40656]",,"[292, 34507, 6580, 43524, 40656]",,4,0.02297838476501812,0,,,2025-09-29T00:37:18.816420,4
shuttle,46280,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[18657, 29297, 43078, 29996, 10311]",,"[18657, 29297, 43078, 29996, 10311]",,4,0.018382707812014495,0,,,2025-09-29T00:37:18.816420,4
shuttle,46285,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[24535, 501, 32501, 5901, 44244]",,"[24535, 501, 32501, 5901, 44244]",,4,0.01838270781201449,0,,,2025-09-29T00:37:18.816420,4
shuttle,46286,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[26107, 45225, 5625, 16938, 11470]",,"[26107, 45225, 5625, 16938, 11470]",,4,0.013625917828910155,0,,,2025-09-29T00:37:18.816420,4
shuttle,46291,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[7856, 18532, 16295, 2217, 9875]",,"[7856, 18532, 16295, 2217, 9875]",,4,0.013787030859010872,0,,,2025-09-29T00:37:18.816420,4
shuttle,46301,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[7059, 18466, 18212, 1105, 20206]",,"[7059, 18466, 18212, 1105, 20206]",,4,0.027764345910712706,0,,,2025-09-29T00:37:18.816420,4
shuttle,46306,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[29422, 1488, 37422, 11479, 37824]",,"[29422, 1488, 37422, 37824, 11479]",,5,0.013787030859010868,0,,,2025-09-29T00:37:18.816420,4
shuttle,46317,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[29349, 31747, 23337, 16964, 28968]",,"[29349, 31747, 23337, 16964, 28968]",,4,0.013787030859010875,0,,,2025-09-29T00:37:18.824282,4
shuttle,46321,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[24911, 35882, 3634, 16732, 25014]",,"[24911, 35882, 3634, 16732, 25014]",,4,0.11027404003262639,0,,,2025-09-29T00:37:18.824335,4
shuttle,46323,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[3946, 37459, 33184, 18110, 42636]",,"[3946, 37459, 33184, 18110, 42636]",,4,0.05055244648303986,0,,,2025-09-29T00:37:18.824335,4
shuttle,46339,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[34159, 45243, 28337, 6703, 37101]",,"[34159, 45243, 28337, 6703, 37101]",,4,0.030237130274170933,0,,,2025-09-29T00:37:18.824505,4
shuttle,46351,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[8368, 35027, 1984, 36556, 7518]",,"[8368, 35027, 1984, 36556, 7518]",,4,0.06312227836817269,0,,,2025-09-29T00:37:18.824505,4
shuttle,46355,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[23800, 38898, 33558, 4602, 12450]",,"[23800, 38898, 33558, 4602, 12450]",,4,0.02888286072775366,0,,,2025-09-29T00:37:18.824505,4
